"route_id","path","page_file","primary_navigation_link","role","link_visible","direct_page_gate","data_read","actions"
"RT-LAB-006","/laboratory/tests/[labTestId]/review","src/pages/laboratory/tests/[labTestId]/review.astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-LAB-006","/laboratory/tests/[labTestId]/review","src/pages/laboratory/tests/[labTestId]/review.astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-LAB-006","/laboratory/tests/[labTestId]/review","src/pages/laboratory/tests/[labTestId]/review.astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-LAB-006","/laboratory/tests/[labTestId]/review","src/pages/laboratory/tests/[labTestId]/review.astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-LAB-007","/laboratory/tests/[labTestId]/retests/new","src/pages/laboratory/tests/[labTestId]/retests/new.astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-LAB-007","/laboratory/tests/[labTestId]/retests/new","src/pages/laboratory/tests/[labTestId]/retests/new.astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-LAB-007","/laboratory/tests/[labTestId]/retests/new","src/pages/laboratory/tests/[labTestId]/retests/new.astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-LAB-007","/laboratory/tests/[labTestId]/retests/new","src/pages/laboratory/tests/[labTestId]/retests/new.astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-LAB-007","/laboratory/tests/[labTestId]/retests/new","src/pages/laboratory/tests/[labTestId]/retests/new.astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ASSET-001","/assets","src/pages/assets/index.astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ASSET-001","/assets","src/pages/assets/index.astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ASSET-001","/assets","src/pages/assets/index.astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ASSET-001","/assets","src/pages/assets/index.astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-ASSET-001","/assets","src/pages/assets/index.astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-EQUIP-001","/assets/equipment","src/pages/assets/equipment/index.astro","Assets / Equipment","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-EQUIP-001","/assets/equipment","src/pages/assets/equipment/index.astro","Assets / Equipment","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
